,startdate,enddate,status,ipaddress,progress,duration_in_seconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,id,captcha,donate_3,donate_6,att_cause_1,att_cause_2,att_cause_3,att_brand_1,att_brand_2,att_brand_3,pur,sbc_4,sbc_5,sbc_6,sbc_7,sbc_8,sbc_9,sbc_10,manip,know2,know,colin,hrc_fam,explain,age,gen,polid_1,polid_2,polid_3,polit,polit_4_text,sbcavg,att_cause
250,9/4/18 16:57,9/4/18 17:03,0,104.236.74.212,94,409,0,9/4/18 17:26,R_1jCe3Hw9eHWOE73,NA,NA,NA,NA,NA,NA,anonymous,EN,A1GYBORPIVGCUD,qGphJD,4,6,4,5,3,7,4,3,4,44,58,23,49,27,39,49,NONE,0,0,0,4,QUALITY,27,1,4,4,4,1,,41.28571429,4
251,9/4/18 16:59,9/4/18 17:03,0,74.235.201.79,94,274,0,9/4/18 17:26,R_3er9vbh5sAcwXjq,NA,NA,NA,NA,NA,NA,anonymous,EN,A2BKRXTTEE6F1K,qGphJD,0,10,7,7,7,7,7,7,3,40,30,10,1,10,10,40,None- the last news I heard about Nike was the Heaven's Gate Cult thing!,0,0,0,1,I'm not sure- attitudes towards Black Lives Matter.,50,2,2,2,2,3,,20.14285714,7
252,9/4/18 17:18,9/4/18 17:26,0,68.59.196.119,100,502,1,9/4/18 17:26,R_UX8YJpxHoylg9Wx,NA,NA,NA,NA,34.77349854,-85.34619904,anonymous,EN,A219X988QOG90T,qGphJD,2,8,3,3,3,6,6,6,5,31,81,21,4,2,2,4,None,0,0,0,4,"To see which I related to better, Black Lives Matter or Nike.  All lives matter in my opinion and if born in the US we are all Americans, not Italian Americans or African Americans.  We're all Americans.",70,2,3,3,3,3,,20.71428571,3
253,9/4/18 16:56,9/4/18 17:01,0,64.237.227.156,94,276,0,9/4/18 17:26,R_3nTvLWTBRErJjGP,NA,NA,NA,NA,NA,NA,anonymous,EN,A1SS126YBGHYHB,qGphJD,5,5,5,5,5,6,6,6,6,76,77,76,52,67,68,83,People burning their Nike products.,1,1,1,7,"To see what we know and how we feel about Nike and the fact that they have made a decision to  back a football player who is taking a stand for black people who are being shot by our """"cops.""""",30,1,4,3,4,2,,71.28571429,5
254,9/4/18 16:55,9/4/18 17:07,0,196.16.225.81,94,735,0,9/4/18 17:27,R_2WD1n5d5CPUcb74,NA,NA,NA,NA,NA,NA,anonymous,EN,AE7AAEX927K57,qGphJD,5,5,6,5,6,5,6,5,5,72,60,77,66,83,60,75,"ya, good news nike on is nice brand",0,0,0,5,that was a good survey,35,2,5,6,5,1,,70.42857143,5.666666667
255,9/4/18 16:56,9/4/18 17:00,0,75.138.197.172,94,279,0,9/4/18 17:27,R_2dhA9vC5ux2iCRD,NA,NA,NA,NA,NA,NA,anonymous,EN,A3LHWMXA9WT07G,qGphJD,5,5,6,6,6,7,7,7,6,75,67,31,28,37,36,72,no,0,0,0,5,If I would be ok with a campaign with someone who represent black lives matter.,34,2,4,5,5,2,,49.42857143,6
256,9/4/18 16:55,9/4/18 16:59,0,74.50.140.137,94,206,0,9/4/18 17:27,R_23a8ME0xYZKvrDS,NA,NA,NA,NA,NA,NA,anonymous,EN,A3LZ8JA4NHDAK7,qGphJD,0,10,3,3,2,7,7,7,6,50,50,52,36,13,44,91,Something about using a football player as a spokesperson who is Black. He disrespected the National Anthem and people are mad.,1,1,1,7,to gain people's honest opinion of Nike after hiring Colin.,51,2,4,5,4,4,non-political,48,2.666666667
257,9/4/18 16:54,9/4/18 16:57,0,174.229.133.148,94,221,0,9/4/18 17:27,R_PtDwoRt7FXVDBNT,NA,NA,NA,NA,NA,NA,anonymous,EN,A1PROY06KPZ2LK,qGphJD,2,8,6,6,6,6,6,6,6,50,50,50,20,50,50,50,I saw that they have some new ads featuring Colin Kaepernick and Serena Williams.,1,1,1,4,Awareness of the relationship between Nike and Black Lives Matter.,42,2,2,1,3,3,,45.71428571,6
258,9/4/18 16:54,9/4/18 16:54,0,107.185.224.96,18,14,0,9/4/18 17:27,R_2PcB1a50EspoSgC,NA,NA,NA,NA,NA,NA,anonymous,EN,ASNMT3I94HZ44,qGphJD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA
259,9/4/18 16:06,9/4/18 16:11,0,75.31.89.123,94,295,0,9/4/18 17:27,R_3Mff6PMWo31eYNg,NA,NA,NA,NA,NA,NA,anonymous,EN,A3BG68TS1D60K6,qGphJD,0,10,1,1,1,4,4,4,1,88,17,15,18,6,5,4,Colin Kaepernick signed with them. I am dissapointed in Nike.,1,1,1,7,Knowledge of the new spokesperson.,43,1,6,4,6,1,,21.85714286,1
260,9/4/18 16:05,9/4/18 16:10,0,99.194.137.59,94,276,0,9/4/18 17:27,R_3nSlRG9xMk7itwq,NA,NA,NA,NA,NA,NA,anonymous,EN,A15WCNO32MHBAF,qGphJD,1,9,5,5,5,3,3,3,4,29,29,29,23,24,28,42,no,0,0,0,4,perception of Nike brand,57,1,3,2,4,3,,29.14285714,5
261,9/4/18 16:03,9/4/18 16:09,0,199.176.230.11,94,357,0,9/4/18 17:27,R_1PXVOxCQ66200Sy,NA,NA,NA,NA,NA,NA,anonymous,EN,A3QNRQ10Q0UNRP,qGphJD,1,9,2,3,2,4,5,4,5,30,20,11,5,5,6,10,none,0,0,0,3,attitudes toward BLM,64,1,5,4,3,2,,12.42857143,2.333333333
262,9/4/18 17:07,9/4/18 17:09,0,108.249.239.129,65,136,0,9/4/18 17:28,R_1n2SZYgs3vWRHh0,NA,NA,NA,NA,NA,NA,anonymous,EN,A1J93WZ6LG4TV,qGphJD,0,10,7,7,7,7,7,7,7,69,72,55,55,59,59,89,"Colin Kapernick will be featured in Nike's """"Just Do It"""" campaign.",1,1,1,NA,,NA,NA,NA,NA,NA,NA,,65.42857143,7
263,9/4/18 16:05,9/4/18 16:08,0,70.131.48.120,94,175,0,9/4/18 17:28,R_yQKrOtqE7S17p8R,NA,NA,NA,NA,NA,NA,anonymous,EN,A295P5SW3N83P6,qGphJD,5,5,7,7,7,7,7,7,7,50,50,70,50,51,25,70,Nike choosing Colin Kapernick as campaign face,1,1,1,7,How up to date people are on news?,42,2,1,1,1,3,,52.28571429,7
264,9/4/18 16:56,9/4/18 17:02,0,172.58.120.12,94,361,0,9/4/18 17:28,R_2YRExnFBqoPd23g,NA,NA,NA,NA,NA,NA,anonymous,EN,APPNTU0LE3T9L,qGphJD,5,5,7,7,7,7,7,7,7,65,72,88,67,76,52,79,They used colin kaepernick for their 30th anniversary Just Do It ad,1,1,1,6,Thoughts on blm and nike,32,2,1,1,2,3,,71.28571429,7
265,9/4/18 16:54,9/4/18 17:02,0,198.52.38.4,94,473,0,9/4/18 17:28,R_pnLWyaz88nBB6kF,NA,NA,NA,NA,NA,NA,anonymous,EN,A2Z4HA1FLDZPYJ,qGphJD,3,7,6,6,7,6,6,7,1,82,93,59,92,91,75,100,The most recent was the signing with a former NFL player,1,1,NA,4,It was to assess our esteem for racism and whether or not we support the Nike brand,30,1,2,1,2,3,,84.57142857,6.333333333
266,9/4/18 16:54,9/4/18 16:58,0,108.2.125.23,94,217,0,9/4/18 17:28,R_21h5MozZrHcOgmn,NA,NA,NA,NA,NA,NA,anonymous,EN,A3FMTR513A7J2X,qGphJD,0,10,1,1,1,5,5,6,6,1,1,1,1,1,1,30,,0,0,1,7,The feeling towards a certain activist group in comparison to another company that (may) have connections?,56,2,7,7,7,1,,5.142857143,1
267,9/4/18 16:55,9/4/18 16:58,0,209.172.228.249,94,165,0,9/4/18 17:28,R_WcGvdkHoEiAPhE5,NA,NA,NA,NA,NA,NA,anonymous,EN,AMYSZQQOZ2QCT,qGphJD,0,10,4,4,4,5,5,5,7,73,79,77,90,50,80,87,Nike limiting styles,0,0,0,5,How people view popular ideas,18,2,5,5,5,1,,76.57142857,4
268,9/4/18 16:54,9/4/18 16:56,0,75.162.212.87,94,137,0,9/4/18 17:28,R_2yflyBB6i8Fknbb,NA,NA,NA,NA,NA,NA,anonymous,EN,A2L26DMSVUEDP6,qGphJD,0,10,5,5,5,4,4,4,2,10,10,10,10,10,10,10,Colin Kaepernick being part of the new Just Do It campaign.,1,1,1,5,Attitudes toward Colin Kaepernick and Black Lives Matter.,44,1,2,2,3,3,,10,5
269,9/4/18 16:04,9/4/18 16:22,0,76.119.85.124,47,1089,0,9/4/18 17:28,R_2Y53jxN37eezxUS,NA,NA,NA,NA,NA,NA,anonymous,EN,A3JYDMZ3TN1WIM,qGphJD,3,7,4,4,4,6,6,6,7,26,27,26,26,28,22,78,,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,,33.28571429,4
270,9/4/18 16:04,9/4/18 16:09,0,172.82.162.82,94,314,0,9/4/18 17:28,R_1JRE1DAjlCE66vz,NA,NA,NA,NA,NA,NA,anonymous,EN,A2Q74W6ME79L6A,qGphJD,10,0,7,7,7,7,6,7,5,72,37,40,65,72,57,48,no,0,0,0,5,goog,53,2,7,6,7,3,,55.85714286,7
271,9/4/18 16:06,9/4/18 16:08,0,68.106.245.116,94,157,0,9/4/18 17:28,R_1M0AC2G8XefEHX4,NA,NA,NA,NA,NA,NA,anonymous,EN,ACQBYKUE39OUT,qGphJD,10,0,4,4,4,4,4,3,3,33,44,21,22,8,8,10,no,0,0,0,4,No idea,41,2,4,4,4,2,,20.85714286,4
272,9/4/18 16:02,9/4/18 16:08,0,73.110.171.246,94,355,0,9/4/18 17:28,R_1r7i3YRDB0T23iq,NA,NA,NA,NA,NA,NA,anonymous,EN,A12VIHVK983CZ8,qGphJD,3,7,4,4,4,3,3,3,1,8,9,9,9,9,9,10,"They hired the an anti American football player to be their spokesperson, I am offended by this. My husband is a Viet Nam vet and i do not like people who dis respect  our flag",1,1,1,5,How I feel about Nike's choice.,78,2,4,5,5,2,,9,4
273,9/4/18 16:02,9/4/18 16:07,0,71.222.171.150,94,275,0,9/4/18 17:28,R_1j85GELLclSF1eh,NA,NA,NA,NA,NA,NA,anonymous,EN,A2BHNS9NUGA4CZ,qGphJD,0,10,6,7,6,4,3,2,2,2,2,1,0,1,1,1,They recently lost the Roger Federer sponsorship,0,0,0,5,if a brand's endorsements or charities will change how you feel about the brand overall,53,1,3,2,3,2,,1.142857143,6.333333333
274,9/4/18 16:01,9/4/18 16:07,0,70.162.165.42,94,359,0,9/4/18 17:28,R_9oUSkEvNEvn21Xj,NA,NA,NA,NA,NA,NA,anonymous,EN,A3DJJQP3ATMFKP,qGphJD,0,10,4,4,4,3,3,3,3,10,10,0,0,10,0,5,Colin Kaepernick,1,1,1,4,Attitudes towards BLM and the hiring of Colin Kaepernick by Nike to be their spokesperson.,39,2,5,5,5,2,,5,4
275,9/4/18 16:02,9/4/18 16:07,0,67.223.21.34,94,264,0,9/4/18 17:28,R_3oBjk92pzNN4Wdg,NA,NA,NA,NA,NA,NA,anonymous,EN,A3KL0A3IYLPN7J,qGphJD,2,8,6,5,4,6,6,6,7,61,69,79,91,6,95,99,Unaware of any recent news,0,0,1,5,How someones opinion of a brand might be affected by negative news,34,2,2,2,2,3,,71.42857143,5
276,9/4/18 16:02,9/4/18 16:07,0,174.82.92.122,94,286,0,9/4/18 17:28,R_2ZKSbKWuggmMCMm,NA,NA,NA,NA,NA,NA,anonymous,EN,A214SYJ4S05Y2A,qGphJD,4,6,5,6,5,7,7,7,6,75,75,51,54,35,48,77,Yes involving Colin Kaepernick,1,1,1,5,Racial issues,59,1,2,2,4,3,,59.28571429,5.333333333
277,9/4/18 16:02,9/4/18 16:08,0,76.173.55.245,94,346,0,9/4/18 17:28,R_2AWKMBZoOkJsUKW,NA,NA,NA,NA,NA,NA,anonymous,EN,A1PRA6MROMFENT,qGphJD,2,8,6,6,6,7,7,7,7,90,89,80,71,82,81,82,I recently found out that they broke the news that they are sponsoring Colin Kaepernick,1,1,1,7,It was designed to test how well we keep up with things in the news..,29,2,4,4,5,2,,82.14285714,6
278,9/4/18 16:04,9/4/18 16:07,0,68.48.141.50,94,184,0,9/4/18 17:28,R_3g0ElpZzVtYzfOv,NA,NA,NA,NA,NA,NA,anonymous,EN,A2WYUV4PHXL9TH,qGphJD,9,1,7,7,7,6,6,6,3,50,60,30,20,30,45,57,Certain people are in an uproar because Nike decided to use Colin Kaepernick in one of its marketing campaigns.,1,1,1,6,How certain people's biases affect their view of peaceful protesters such as Black Lives Matter or Colin Kaepernick.,25,1,1,1,1,3,,41.71428571,7
279,9/4/18 16:05,9/4/18 16:07,0,47.36.249.127,65,114,0,9/4/18 17:28,R_pyORKeRI93r5UcN,NA,NA,NA,NA,NA,NA,anonymous,EN,A30KKDFHZL9L4C,qGphJD,0,10,1,1,1,4,4,4,2,0,0,0,0,0,0,10,I am not familiar with any recent news regarding Nike,0,0,0,5,,NA,NA,NA,NA,NA,NA,,1.428571429,1
280,9/4/18 16:01,9/4/18 16:05,0,74.199.117.216,94,236,0,9/4/18 17:28,R_2QZ1USWLh94wc3q,NA,NA,NA,NA,NA,NA,anonymous,EN,A37MPHPHMGWFQB,qGphJD,2,8,6,6,6,7,7,7,7,94,94,87,96,50,78,97,The ad campaign with Colin Kapernick,1,1,1,6,To see views people have on BLM and if they know that Nike just signed an ad campaign with Colin Kaepernick,38,2,2,2,1,3,,85.14285714,6
281,9/4/18 16:03,9/4/18 16:05,0,174.81.35.26,94,128,0,9/4/18 17:28,R_2XcvfqbhPSOgPLH,NA,NA,NA,NA,NA,NA,anonymous,EN,A8L1M76RJIDVG,qGphJD,1,9,5,5,5,4,4,4,1,0,0,0,0,0,0,0,"No, I don't keep up with Nike at all.",0,0,0,5,What we know about Black Lives Matter and if Nike may possibly support it or not by sponsoring a black athlete that is for BLM.,23,2,4,4,4,2,,0,5
282,9/4/18 16:03,9/4/18 16:06,0,68.59.37.15,94,199,0,9/4/18 17:28,R_Wih1v0SXkaFd7bP,NA,NA,NA,NA,NA,NA,anonymous,EN,a1wmojnu4ffqy8,qGphJD,0,10,1,1,1,7,7,7,3,64,63,66,63,62,62,58,none,0,0,0,6,i dont remember,69,1,7,7,7,1,,62.57142857,1
283,9/4/18 17:25,9/4/18 17:29,0,71.226.213.8,100,195,1,9/4/18 17:29,R_NXSGThaNsKHewN3,NA,NA,NA,NA,40.01780701,-74.94490051,anonymous,EN,A1BSYAWID6RI6J,qGphJD,1,9,7,7,7,7,7,7,4,50,51,50,50,0,50,18,They have great endorsement deals and good purchase deals online.,0,0,0,7,How well people can connect to NIKE and the BLM movement.,28,1,1,1,1,3,,38.42857143,7
284,9/4/18 16:54,9/4/18 17:04,0,70.127.73.166,94,589,0,9/4/18 17:30,R_s7HELownU353E5P,NA,NA,NA,NA,NA,NA,anonymous,EN,A3RL1HDY0LSQOQ,qGphJD,5,5,5,3,4,5,5,5,4,1,1,1,1,1,2,2,I just heard that Nike is launching an advertising ad with Colin Kaepernick in it.,1,1,1,5,I think this survey was to get the opinion of  people regarding the Nike advertisement and the black lives matter movement.,52,2,6,5,5,1,,1.285714286,4
285,9/4/18 16:58,9/4/18 17:01,0,24.102.223.204,94,226,0,9/4/18 17:30,R_1erTNKJLb9vdDeQ,NA,NA,NA,NA,NA,NA,anonymous,EN,A3IU2W1LUWYJNT,qGphJD,5,5,7,7,7,4,4,4,5,49,15,9,1,0,1,4,,0,0,1,7,People attitudes towards black lives matter and the nike brand.,32,2,3,3,4,2,,11.28571429,7
286,9/4/18 16:57,9/4/18 17:01,0,68.82.120.55,94,194,0,9/4/18 17:30,R_3m8BukKqG6rUqZU,NA,NA,NA,NA,NA,NA,anonymous,EN,A2ACFQ1R02LGPV,qGphJD,1,9,5,4,4,7,7,7,7,95,91,83,51,53,51,59,merchandise sales,0,0,1,5,Connection of how many BLM supporters are Nike fans,20,1,5,3,5,2,,69,4.333333333
287,9/4/18 16:55,9/4/18 17:00,0,98.239.26.185,94,302,0,9/4/18 17:30,R_1IcwUdsSfCEzL5n,NA,NA,NA,NA,NA,NA,anonymous,EN,ALB2M3T706PN1,qGphJD,5,5,7,7,7,7,7,7,1,100,100,100,100,100,100,100,Can not recall,0,0,0,4,"To see what knowledge I posses about Black Lives Matter, Nike and another organization.",45,2,5,5,4,2,,100,7
288,9/4/18 16:54,9/4/18 16:58,0,73.182.95.14,94,249,0,9/4/18 17:30,R_20Ok5isbJI5X2gz,NA,NA,NA,NA,NA,NA,anonymous,EN,A187YUNZIFCWPC,qGphJD,5,5,7,7,7,7,7,7,5,3,89,1,3,3,1,76,No,0,0,1,6,My feelings towards Nike,68,2,2,2,3,3,,25.14285714,7
289,9/4/18 16:54,9/4/18 16:58,0,107.77.202.167,94,250,0,9/4/18 17:30,R_BY7MdeU7XsdwFWx,NA,NA,NA,NA,NA,NA,anonymous,EN,AL6IX0UYRUMO0,qGphJD,4,6,6,7,7,7,7,6,6,55,69,64,32,57,29,73,Nike sponsored a Colin Kaepernick ad.,1,1,1,6,To see people's views on the recent controversy with Nike.,26,1,1,1,1,3,,54.14285714,6.666666667
290,9/4/18 16:54,9/4/18 16:58,0,38.67.218.250,94,218,0,9/4/18 17:30,R_3iPDneayS5AFKaO,NA,NA,NA,NA,NA,NA,anonymous,EN,AIAHJVVSXGLMB,qGphJD,5,5,5,5,5,4,4,4,4,4,12,10,5,3,3,17,no,0,0,0,4,familiarity with a brand and movement,51,2,2,3,3,3,,7.714285714,5
291,9/4/18 16:03,9/4/18 16:09,0,73.38.16.64,94,318,0,9/4/18 17:30,R_1H69iZznfrs7heu,NA,NA,NA,NA,NA,NA,anonymous,EN,AFEXLV23G6QZP,qGphJD,10,0,5,6,5,6,6,6,5,29,23,22,23,24,25,47,n/a,0,0,0,1,I honestly have no idea.,54,2,4,3,3,2,,27.57142857,5.333333333
292,9/4/18 16:04,9/4/18 16:06,0,71.229.138.29,94,134,0,9/4/18 17:30,R_2SoCyKeSBsNdzWC,NA,NA,NA,NA,NA,NA,anonymous,EN,A20TA5ADSMQSRW,qGphJD,6,4,5,5,5,5,5,5,5,40,46,29,49,52,42,63,Kapernick is the new face of Just Do It,1,1,1,4,How people view a brand based on a new spokesperson,25,2,1,1,1,3,,45.85714286,5
293,9/4/18 16:01,9/4/18 16:04,0,68.114.103.217,94,193,0,9/4/18 17:30,R_31iNkg1IXT6qRkz,NA,NA,NA,NA,NA,NA,anonymous,EN,A3TY6TIDZ7M9OF,qGphJD,0,10,1,1,1,5,5,5,4,40,24,25,23,25,13,13,collin kapernick is the campaign person.,1,1,1,5,black lives matter opinions,22,2,4,4,4,2,,23.28571429,1
294,9/4/18 16:58,9/4/18 17:04,0,72.35.144.217,94,334,0,9/4/18 17:38,R_3hrvLtAuWN7P2bb,NA,NA,NA,NA,NA,NA,anonymous,EN,AFQWI9FA2HU4Q,qGphJD,5,5,7,7,7,7,7,7,7,100,100,100,100,100,100,100,I think they sponsored someone not favorable but not sure,1,1,1,5,to see if people are racist and see if black lives matter is important which it is because all lives are important despite the color of your skin,49,2,4,4,4,2,,100,7
295,9/4/18 16:59,9/4/18 17:02,0,107.185.14.129,94,176,0,9/4/18 17:38,R_3lRfnLfaDmWZFdE,NA,NA,NA,NA,NA,NA,anonymous,EN,A3O901G9YMRNAS,qGphJD,0,10,4,3,3,7,6,6,7,41,30,9,9,0,0,30,They have a new spokesman.,1,1,1,7,Reactions to the new spokesman.,35,1,4,4,4,2,,17,3.333333333
296,9/4/18 16:54,9/4/18 16:57,0,174.232.11.9,94,219,0,9/4/18 17:39,R_24ecmqWXbxNBJ3A,NA,NA,NA,NA,NA,NA,anonymous,EN,A3FXVNZ5VG98IP,qGphJD,0,10,7,7,7,1,2,2,1,2,2,2,0,0,0,0,None,0,0,1,7,I have no idea,39,1,2,1,3,3,,0.857142857,7
297,9/4/18 16:02,9/4/18 16:15,0,104.223.39.71,47,816,0,9/4/18 17:39,R_3CV2ez6pi0nlQW6,NA,NA,NA,NA,NA,NA,anonymous,EN,A3JI5WTIB9KVB,qGphJD,7,3,7,7,7,7,7,7,7,69,86,78,54,83,75,84,,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,,75.57142857,7
298,9/4/18 16:05,9/4/18 16:11,0,190.124.31.30,94,381,0,9/4/18 17:39,R_ZrdoGQuJJ7sOaK5,NA,NA,NA,NA,NA,NA,anonymous,EN,AHJ7KEQTK2IHN,qGphJD,5,5,6,6,6,7,7,7,6,82,88,69,75,89,80,87,nothing to add,0,0,0,4,nothing to add,22,1,4,4,4,1,,81.42857143,6
299,9/4/18 16:03,9/4/18 16:08,0,38.140.158.26,94,320,0,9/4/18 17:39,R_3jfha9sn25zbPT2,NA,NA,NA,NA,NA,NA,anonymous,EN,A1CF6U3GF7DZEJ,qGphJD,5,5,5,5,5,5,5,5,2,8,10,11,10,9,11,10,yes,0,1,1,4,It was designed to test response to Nike's recent controversial campaign.,65,1,1,1,1,3,,9.857142857,5
300,9/4/18 16:02,9/4/18 16:05,0,205.197.219.67,94,198,0,9/4/18 17:39,R_31z3DvJ4oVJPdEO,NA,NA,NA,NA,NA,NA,anonymous,EN,A1ZB8J12MV8NVB,qGphJD,0,10,1,1,1,4,4,4,1,1,1,1,1,1,1,1,no,0,0,0,7,our attitude toward black lives matter.  In my opinion ALL lives matter.,46,2,6,6,6,1,,1,1
301,9/4/18 16:01,9/4/18 16:05,0,67.161.81.229,94,254,0,9/4/18 17:39,R_2rruU6uTEEZpBaa,NA,NA,NA,NA,NA,NA,anonymous,EN,A2K3J2IPWT7J9X,qGphJD,0,10,7,7,7,4,4,4,4,2,1,1,1,1,1,2,nike receives backlash over a controversy commercial,1,1,1,7,race,22,2,4,4,4,3,,1.285714286,7
302,9/4/18 16:01,9/4/18 16:05,0,98.207.253.33,94,245,0,9/4/18 17:39,R_O7EvQKsIPlm6PhD,NA,NA,NA,NA,NA,NA,anonymous,EN,A1JU862MOWNRSY,qGphJD,0,10,2,2,2,5,4,4,5,0,50,10,1,1,1,50,Something to do with featuring one of the NFL players took a knee as the face of the Just Do It campaign.,1,1,1,7,"Perceptions of either the Black Lives Matter Group and/or the Nike brand. I personally don't support the BLM, though I am all for everyone being treated fairly. This particular group doesn't represent how I'd like to see that be achieved.",20,1,4,2,6,2,,16.14285714,2
303,9/4/18 18:05,9/4/18 18:07,0,69.203.194.105,100,102,1,9/4/18 18:07,R_3EFotrQ1USC29Kp,NA,NA,NA,NA,40.85960388,-73.93139648,anonymous,EN,A17DXR1QC8GWL8,qGphJD,0,10,4,4,4,6,6,6,6,72,73,74,74,71,71,68,NOT SURE,0,0,1,5,not sure,33,2,2,3,5,3,,71.85714286,4
304,9/4/18 18:05,9/4/18 18:07,0,70.95.40.142,100,115,1,9/4/18 18:07,R_2VpSUjDDfxvlLWM,NA,NA,NA,NA,32.8072052,-117.1649017,anonymous,EN,ARZV0T1MCI22L,qGphJD,0,10,3,3,3,5,5,5,5,10,15,9,9,9,10,18,they are using Kaepernick as their feature for their 30th anniversary,1,1,1,5,how we feel about racism,31,2,2,2,3,3,,11.42857143,3
305,9/4/18 18:05,9/4/18 18:08,0,73.198.2.143,100,195,1,9/4/18 18:08,R_qQ5zQy1tJpSpOql,NA,NA,NA,NA,39.9571991,-74.91619873,anonymous,EN,A17MUXOICSH29I,qGphJD,3,7,5,5,5,6,6,6,6,49,55,50,43,44,45,64,"Yes, they released news supporting Colin Kaepernick's movement. ",1,1,1,5,I believe this survey was testing out opinions of the black live matter movement and how we feel towards Nike after their support of Colin Kaepernick.,26,1,2,2,2,3,,50,5
306,9/4/18 18:07,9/4/18 18:09,0,71.192.82.65,100,165,1,9/4/18 18:09,R_2tMxWkdr7rRTbsd,NA,NA,NA,NA,41.30740356,-73.49469757,anonymous,EN,A7R6NJXOITFO7,qGphJD,5,5,7,7,7,4,4,4,5,19,29,18,18,11,11,22,no,0,0,0,4,a person's attitude towards BLM,60,2,2,2,2,3,,18.28571429,7
307,9/4/18 18:05,9/4/18 18:09,0,23.229.117.18,100,236,1,9/4/18 18:09,R_AcUSTsMfiDxRQBj,NA,NA,NA,NA,34.0493927,-118.2640991,anonymous,EN,A2UNQJXOZT4O8V,qGphJD,3,7,6,7,6,6,7,7,6,77,72,66,72,76,75,79,"Nike shares fell Tuesday after the reveal of a new ad campaign for the 30th anniversary of """"Just Do It,"""" featuring former San Francisco 49ers quarterback Colin Kaepernick, pulled a wave of responses, both for and against the marketing materials, on social media.",1,1,1,7,this survey was designed to the product of nike.,25,2,7,6,7,2,,73.85714286,6.333333333
308,9/4/18 18:05,9/4/18 18:12,0,64.134.146.199,100,374,1,9/4/18 18:12,R_2U5To0VjZlYOJDb,NA,NA,NA,NA,32.77870178,-96.82170105,anonymous,EN,A2UBYTEQDG9XXC,qGphJD,2,8,6,6,5,6,6,5,5,60,60,70,40,60,41,74,yes Nike supports players who demonstrated against treatment of African Americans by police,1,1,1,5,whether attitudes toward Nike are influenced by their public stand re Black Lives Matter,56,2,2,2,2,3,,57.85714286,5.666666667
309,9/4/18 18:05,9/4/18 18:10,0,50.53.142.120,94,304,0,9/4/18 18:17,R_242fBOEByPSTDEL,NA,NA,NA,NA,NA,NA,anonymous,EN,A1WEA679DRL122,qGphJD,0,10,3,3,3,7,7,7,7,60,75,80,20,40,65,80,No,0,0,0,4,Views of NIKE and their support for Black Lives Matter.,36,2,5,5,5,4,weak republican,60,3
